DR2/Granger, WA
// Revised 16 June 2004. Discharge from new site
runoff 1
// Head weirs 28.90 28.90A 28.90B 29.15 29.38 29.58 29.68
irrig_ext 7
irrig_int_next 2
// Sunnyside canal leakage and influx from upgradient
gw_ext 2
// Harrah Agrimet Data retrieved from http://www.usbr.gov/pn/agrimet/ Data interpolation described in dr2_in.xls
precip 1
tsta_max_f 1
tsta_min_f 1
solrad 1
pan_evap 1
relhum 1
swe 0
form_data 0      0.10 0.11 0.09 0.05
##############################      runoff 28.90 28.90A 28.90B 29.15 29.38 29.58 29.68 Int_28.90A Int_29.15 Sunnyside Upgradient ppt(in) tmax tmin solrad(lang) potet_kp relhum
1988 3 3 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 58.61 34.08 309.33 0.08 0.41
1988 3 4 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 49.73 31.33 115.46 0.05 0.63
1988 3 5 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 52.8 26.85 102.93 0.05 0.65
1988 3 6 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 56.65 36.36 337.32 0.09 0.43
1988 3 7 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 59.87 27.01 332.79 0.08 0.51
1988 3 8 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0.01 55.78 36.76 155.73 0.07 0.56
1988 3 9 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 57.2 32.35 341.06 0.1 0.45
1988 3 10 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 56.88 21.82 347.72 0.09 0.5
1988 3 11 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 57.36 25.04 355.46 0.09 0.48
1988 3 12 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 60.74 23.08 367.46 0.09 0.49
1988 3 13 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 63.09 29.05 297.59 0.07 0.48
1988 3 14 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 60.42 28.27 354.12 0.09 0.46
1988 3 15 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 60.81 32.2 377.59 0.1 0.41
1988 3 16 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 59.08 28.5 384.26 0.1 0.45
1988 3 17 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 62.47 22.61 357.05 0.09 0.46
1988 3 18 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 67.03 27.48 365.32 0.1 0.48
1988 3 19 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 72.69 29.05 310.93 0.12 0.46
1988 3 20 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 66.16 47.21 193.6 0.1 0.46
1988 3 21 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 57.36 35.42 224.79 0.09 0.51
1988 3 22 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0.02 57.43 32.83 197.06 0.08 0.58
1988 3 23 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 57.04 40.84 407.19 0.13 0.48
1988 3 24 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 52.01 32.43 197.06 0.09 0.52
1988 3 25 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 64.51 40.14 312.26 0.13 0.51
1988 3 26 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 62.7 38.41 297.06 0.1 0.49
1988 3 27 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 53.82 31.49 367.99 0.14 0.46
1988 3 28 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.00 0 56.88 22.61 403.72 0.12 0.5
1988 3 29 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 6.00 0.02 57.51 30.31 486.12 0.13 0.54
1988 3 30 0 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 6.00 0 60.81 25.99 395.19 0.1 0.47
1988 3 31 0 0 0 0.00 0.04 0.00 0.00 0.00 0.00 0.00 0.05 0.00 0.00 1.00 6.00 0 67.1 33.22 432.26 0.11 0.49
